"","nombre_autor","kingdom","id"
"7109","Quercus chihuahuensis Trel.","Plantae",31064203
"7110","Quercus chihuahuensis Trel.","Plantae",31064242
"7111","Quercus chihuahuensis Trel.","Plantae",31064391
"7112","Quercus chihuahuensis Trel.","Plantae",31064422
"7113","Quercus chihuahuensis Trel.","Plantae",31064449
"7114","Quercus chihuahuensis Trel.","Plantae",31064452
"7115","Quercus chihuahuensis Trel.","Plantae",31064514
"7116","Quercus chihuahuensis Trel.","Plantae",31064649
"7117","Quercus chihuahuensis Trel.","Plantae",31251939
"7118","Quercus chihuahuensis Trel.","Plantae",31251951
"7119","Quercus chihuahuensis Trel.","Plantae",31251958
"7120","Quercus chihuahuensis Trel.","Plantae",31276550
"7121","Quercus chihuahuensis Trel.","Plantae",31276551
"7122","Quercus chihuahuensis Trel.","Plantae",31545653
"7123","Quercus chihuahuensis Trel.","Plantae",31545662
"7124","Quercus chihuahuensis Trel.","Plantae",31546965
"7125","Quercus chihuahuensis Trel.","Plantae",32072118
"7126","Quercus chihuahuensis Trel.","Plantae",32366511
"7127","Quercus chihuahuensis Trel.","Plantae",32381275
"7128","Quercus chihuahuensis Trel.","Plantae",32381325
"7129","Quercus chihuahuensis Trel.","Plantae",32381408
"7130","Quercus chihuahuensis Trel.","Plantae",32381469
"7131","Quercus chihuahuensis Trel.","Plantae",32560727
"7132","Quercus chihuahuensis Trel.","Plantae",32560854
"7133","Quercus chihuahuensis Trel.","Plantae",32560897
"7134","Quercus chihuahuensis Trel.","Plantae",32608815
"7135","Quercus chihuahuensis Trel.","Plantae",32685632
"7136","Quercus chihuahuensis Trel.","Plantae",32927046
"7137","Quercus chihuahuensis Trel.","Plantae",32927047
"7138","Quercus chihuahuensis Trel.","Plantae",32927048
"7139","Quercus chihuahuensis Trel.","Plantae",32933428
"7140","Quercus chihuahuensis Trel.","Plantae",33018145
"7141","Quercus chihuahuensis Trel.","Plantae",33043875
"7142","Quercus crassifolia Humb. & Bonpl.","Plantae",283126
"7143","Quercus crassifolia Humb. & Bonpl.","Plantae",341836
"7144","Quercus crassifolia Humb. & Bonpl.","Plantae",392545
"7145","Quercus crassifolia Humb. & Bonpl.","Plantae",392546
"7146","Quercus crassifolia Humb. & Bonpl.","Plantae",392547
"7147","Quercus crassifolia Humb. & Bonpl.","Plantae",392548
"7148","Quercus crassifolia Humb. & Bonpl.","Plantae",392549
"7149","Quercus crassifolia Humb. & Bonpl.","Plantae",392550
"7150","Quercus crassifolia Humb. & Bonpl.","Plantae",392551
"7151","Quercus crassifolia Humb. & Bonpl.","Plantae",392552
"7152","Quercus crassifolia Humb. & Bonpl.","Plantae",392699
"7153","Quercus crassifolia Humb. & Bonpl.","Plantae",422934
"7154","Quercus crassifolia Humb. & Bonpl.","Plantae",425006
"7155","Quercus crassifolia Humb. & Bonpl.","Plantae",444389
"7156","Quercus crassifolia Humb. & Bonpl.","Plantae",974643
"7157","Quercus crassifolia Humb. & Bonpl.","Plantae",974644
"7158","Quercus crassifolia Humb. & Bonpl.","Plantae",974645
"7159","Quercus crassifolia Humb. & Bonpl.","Plantae",974646
"7160","Quercus crassifolia Humb. & Bonpl.","Plantae",974647
"7161","Quercus crassifolia Humb. & Bonpl.","Plantae",974648
"7162","Quercus crassifolia Humb. & Bonpl.","Plantae",974649
"7163","Quercus crassifolia Humb. & Bonpl.","Plantae",974650
"7164","Quercus crassifolia Humb. & Bonpl.","Plantae",974651
"7165","Quercus crassifolia Humb. & Bonpl.","Plantae",974652
"7166","Quercus crassifolia Humb. & Bonpl.","Plantae",974653
"7167","Quercus crassifolia Humb. & Bonpl.","Plantae",974654
"7168","Quercus crassifolia Humb. & Bonpl.","Plantae",974655
"7169","Quercus crassifolia Humb. & Bonpl.","Plantae",974656
"7170","Quercus crassifolia Humb. & Bonpl.","Plantae",974657
"7171","Quercus crassifolia Humb. & Bonpl.","Plantae",974658
"7172","Quercus crassifolia Humb. & Bonpl.","Plantae",974659
"7173","Quercus crassifolia Humb. & Bonpl.","Plantae",974660
"7174","Quercus crassifolia Humb. & Bonpl.","Plantae",974661
"7175","Quercus crassifolia Humb. & Bonpl.","Plantae",974662
"7176","Quercus crassifolia Humb. & Bonpl.","Plantae",974663
"7177","Quercus crassifolia Humb. & Bonpl.","Plantae",1849262
"7178","Quercus crassifolia Humb. & Bonpl.","Plantae",1849270
"7179","Quercus crassifolia Humb. & Bonpl.","Plantae",1849271
"7180","Quercus crassifolia Humb. & Bonpl.","Plantae",1849272
"7181","Quercus crassifolia Humb. & Bonpl.","Plantae",1849273
"7182","Quercus crassifolia Humb. & Bonpl.","Plantae",1849274
"7183","Quercus crassifolia Humb. & Bonpl.","Plantae",1849275
"7184","Quercus crassifolia Humb. & Bonpl.","Plantae",1849276
"7185","Quercus crassifolia Humb. & Bonpl.","Plantae",1849277
"7186","Quercus crassifolia Humb. & Bonpl.","Plantae",1849278
"7187","Quercus crassifolia Humb. & Bonpl.","Plantae",1849279
"7188","Quercus crassifolia Humb. & Bonpl.","Plantae",1907574
"7189","Quercus crassifolia Humb. & Bonpl.","Plantae",2041866
"7190","Quercus crassifolia Humb. & Bonpl.","Plantae",2067072
"7191","Quercus crassifolia Humb. & Bonpl.","Plantae",2067074
"7192","Quercus crassifolia Humb. & Bonpl.","Plantae",3127344
"7193","Quercus crassifolia Humb. & Bonpl.","Plantae",3127492
"7194","Quercus crassifolia Humb. & Bonpl.","Plantae",3134676
"7195","Quercus crassifolia Humb. & Bonpl.","Plantae",3135685
"7196","Quercus crassifolia Humb. & Bonpl.","Plantae",3135699
"7197","Quercus crassifolia Humb. & Bonpl.","Plantae",3135773
"7198","Quercus crassifolia Humb. & Bonpl.","Plantae",3135990
"7199","Quercus crassifolia Humb. & Bonpl.","Plantae",3136194
"7200","Quercus crassifolia Humb. & Bonpl.","Plantae",3136862
"7201","Quercus crassifolia Humb. & Bonpl.","Plantae",3136863
"7202","Quercus crassifolia Humb. & Bonpl.","Plantae",3136908
"7203","Quercus crassifolia Humb. & Bonpl.","Plantae",3136909
"7204","Quercus crassifolia Humb. & Bonpl.","Plantae",3136959
"7205","Quercus crassifolia Humb. & Bonpl.","Plantae",3136988
"7206","Quercus crassifolia Humb. & Bonpl.","Plantae",3136994
"7207","Quercus crassifolia Humb. & Bonpl.","Plantae",3137023
"7208","Quercus crassifolia Humb. & Bonpl.","Plantae",3137027
"7209","Quercus crassifolia Humb. & Bonpl.","Plantae",3137113
"7210","Quercus crassifolia Humb. & Bonpl.","Plantae",3137150
"7211","Quercus crassifolia Humb. & Bonpl.","Plantae",3137246
"7212","Quercus crassifolia Humb. & Bonpl.","Plantae",3137248
"7213","Quercus crassifolia Humb. & Bonpl.","Plantae",3137271
"7214","Quercus crassifolia Humb. & Bonpl.","Plantae",3137337
"7215","Quercus crassifolia Humb. & Bonpl.","Plantae",3137351
"7216","Quercus crassifolia Humb. & Bonpl.","Plantae",3137374
"7217","Quercus crassifolia Humb. & Bonpl.","Plantae",3137407
"7218","Quercus crassifolia Humb. & Bonpl.","Plantae",3137415
"7219","Quercus crassifolia Humb. & Bonpl.","Plantae",3137446
"7220","Quercus crassifolia Humb. & Bonpl.","Plantae",3137447
"7221","Quercus crassifolia Humb. & Bonpl.","Plantae",3137470
"7222","Quercus crassifolia Humb. & Bonpl.","Plantae",3137609
"7223","Quercus crassifolia Humb. & Bonpl.","Plantae",3137708
"7224","Quercus crassifolia Humb. & Bonpl.","Plantae",3137710
"7225","Quercus crassifolia Humb. & Bonpl.","Plantae",3137713
"7226","Quercus crassifolia Humb. & Bonpl.","Plantae",3137720
"7227","Quercus crassifolia Humb. & Bonpl.","Plantae",3137725
"7228","Quercus crassifolia Humb. & Bonpl.","Plantae",3137790
"7229","Quercus crassifolia Humb. & Bonpl.","Plantae",3138108
"7230","Quercus crassifolia Humb. & Bonpl.","Plantae",3138891
"7231","Quercus crassifolia Humb. & Bonpl.","Plantae",3138892
"7232","Quercus crassifolia Humb. & Bonpl.","Plantae",3138900
"7233","Quercus crassifolia Humb. & Bonpl.","Plantae",3138926
"7234","Quercus crassifolia Humb. & Bonpl.","Plantae",3139061
"7235","Quercus crassifolia Humb. & Bonpl.","Plantae",3139117
"7236","Quercus crassifolia Humb. & Bonpl.","Plantae",3139136
"7237","Quercus crassifolia Humb. & Bonpl.","Plantae",3139153
"7238","Quercus crassifolia Humb. & Bonpl.","Plantae",3139155
"7239","Quercus crassifolia Humb. & Bonpl.","Plantae",3139669
"7240","Quercus crassifolia Humb. & Bonpl.","Plantae",3139673
"7241","Quercus crassifolia Humb. & Bonpl.","Plantae",3139675
"7242","Quercus crassifolia Humb. & Bonpl.","Plantae",3139715
"7243","Quercus crassifolia Humb. & Bonpl.","Plantae",3139735
"7244","Quercus crassifolia Humb. & Bonpl.","Plantae",3139973
"7245","Quercus crassifolia Humb. & Bonpl.","Plantae",3140078
"7246","Quercus crassifolia Humb. & Bonpl.","Plantae",3143136
"7247","Quercus crassifolia Humb. & Bonpl.","Plantae",3166846
"7248","Quercus crassifolia Humb. & Bonpl.","Plantae",3166847
"7249","Quercus crassifolia Humb. & Bonpl.","Plantae",3402137
"7250","Quercus crassifolia Humb. & Bonpl.","Plantae",3402138
"7251","Quercus crassifolia Humb. & Bonpl.","Plantae",3829033
"7252","Quercus crassifolia Humb. & Bonpl.","Plantae",3838525
"7253","Quercus crassifolia Humb. & Bonpl.","Plantae",4289718
"7254","Quercus crassifolia Humb. & Bonpl.","Plantae",4290248
"7255","Quercus crassifolia Humb. & Bonpl.","Plantae",4290359
"7256","Quercus crassifolia Humb. & Bonpl.","Plantae",4444110
"7257","Quercus crassifolia Humb. & Bonpl.","Plantae",4444111
"7258","Quercus crassifolia Humb. & Bonpl.","Plantae",4444112
"7259","Quercus crassifolia Humb. & Bonpl.","Plantae",4444113
"7260","Quercus crassifolia Humb. & Bonpl.","Plantae",4444114
"7261","Quercus crassifolia Humb. & Bonpl.","Plantae",4444115
"7262","Quercus crassifolia Humb. & Bonpl.","Plantae",4444116
"7263","Quercus crassifolia Humb. & Bonpl.","Plantae",4444117
"7264","Quercus crassifolia Humb. & Bonpl.","Plantae",4444118
"7265","Quercus crassifolia Humb. & Bonpl.","Plantae",4444119
"7266","Quercus crassifolia Humb. & Bonpl.","Plantae",4444120
"7267","Quercus crassifolia Humb. & Bonpl.","Plantae",4444121
"7268","Quercus crassifolia Humb. & Bonpl.","Plantae",4444122
"7269","Quercus crassifolia Humb. & Bonpl.","Plantae",4444123
"7270","Quercus crassifolia Humb. & Bonpl.","Plantae",4444124
"7271","Quercus crassifolia Humb. & Bonpl.","Plantae",4444125
"7272","Quercus crassifolia Humb. & Bonpl.","Plantae",4444126
"7273","Quercus crassifolia Humb. & Bonpl.","Plantae",4444127
"7274","Quercus crassifolia Humb. & Bonpl.","Plantae",4444128
"7275","Quercus crassifolia Humb. & Bonpl.","Plantae",4444129
"7276","Quercus crassifolia Humb. & Bonpl.","Plantae",4444130
"7277","Quercus crassifolia Humb. & Bonpl.","Plantae",4444131
"7278","Quercus crassifolia Humb. & Bonpl.","Plantae",4908643
"7279","Quercus crassifolia Humb. & Bonpl.","Plantae",4908887
"7280","Quercus crassifolia Humb. & Bonpl.","Plantae",5074693
"7281","Quercus crassifolia Humb. & Bonpl.","Plantae",5572634
"7282","Quercus crassifolia Humb. & Bonpl.","Plantae",5572635
"7283","Quercus crassifolia Humb. & Bonpl.","Plantae",5572636
"7284","Quercus crassifolia Humb. & Bonpl.","Plantae",5572637
"7285","Quercus crassifolia Humb. & Bonpl.","Plantae",5572638
"7286","Quercus crassifolia Humb. & Bonpl.","Plantae",5572639
"7287","Quercus crassifolia Humb. & Bonpl.","Plantae",5579739
"7288","Quercus crassifolia Humb. & Bonpl.","Plantae",5579740
"7289","Quercus crassifolia Humb. & Bonpl.","Plantae",5579741
"7290","Quercus crassifolia Humb. & Bonpl.","Plantae",5579742
"7291","Quercus crassifolia Humb. & Bonpl.","Plantae",5579743
"7292","Quercus crassifolia Humb. & Bonpl.","Plantae",5579744
"7293","Quercus crassifolia Humb. & Bonpl.","Plantae",5579745
"7294","Quercus crassifolia Humb. & Bonpl.","Plantae",5579746
"7295","Quercus crassifolia Humb. & Bonpl.","Plantae",6636171
"7296","Quercus crassifolia Humb. & Bonpl.","Plantae",8495282
"7297","Quercus crassifolia Humb. & Bonpl.","Plantae",8495307
"7298","Quercus crassifolia Humb. & Bonpl.","Plantae",8523785
"7299","Quercus crassifolia Humb. & Bonpl.","Plantae",8523800
"7300","Quercus crassifolia Humb. & Bonpl.","Plantae",8523804
"7301","Quercus crassifolia Humb. & Bonpl.","Plantae",8523805
"7302","Quercus crassifolia Humb. & Bonpl.","Plantae",11464636
"7303","Quercus crassifolia Humb. & Bonpl.","Plantae",11464638
"7304","Quercus crassifolia Humb. & Bonpl.","Plantae",11464640
"7305","Quercus crassifolia Humb. & Bonpl.","Plantae",13953317
"7306","Quercus crassifolia Humb. & Bonpl.","Plantae",13953318
"7307","Quercus crassifolia Humb. & Bonpl.","Plantae",13953319
"7308","Quercus crassifolia Humb. & Bonpl.","Plantae",14887111
"7309","Quercus crassifolia Humb. & Bonpl.","Plantae",15851295
"7310","Quercus crassifolia Humb. & Bonpl.","Plantae",16595770
"7311","Quercus crassifolia Humb. & Bonpl.","Plantae",16595771
"7312","Quercus crassifolia Humb. & Bonpl.","Plantae",17648482
"7313","Quercus crassifolia Humb. & Bonpl.","Plantae",17648483
"7314","Quercus crassifolia Humb. & Bonpl.","Plantae",17648484
"7315","Quercus crassifolia Humb. & Bonpl.","Plantae",17648485
"7316","Quercus crassifolia Humb. & Bonpl.","Plantae",17648486
"7317","Quercus crassifolia Humb. & Bonpl.","Plantae",17648487
"7318","Quercus crassifolia Humb. & Bonpl.","Plantae",17648488
"7319","Quercus crassifolia Humb. & Bonpl.","Plantae",17648489
"7320","Quercus crassifolia Humb. & Bonpl.","Plantae",17648490
"7321","Quercus crassifolia Humb. & Bonpl.","Plantae",17648491
"7322","Quercus crassifolia Humb. & Bonpl.","Plantae",17648492
"7323","Quercus crassifolia Humb. & Bonpl.","Plantae",17648493
"7324","Quercus crassifolia Humb. & Bonpl.","Plantae",17648494
"7325","Quercus crassifolia Humb. & Bonpl.","Plantae",17648495
"7326","Quercus crassifolia Humb. & Bonpl.","Plantae",17648496
"7327","Quercus crassifolia Humb. & Bonpl.","Plantae",17648497
"7328","Quercus crassifolia Humb. & Bonpl.","Plantae",17648498
"7329","Quercus crassifolia Humb. & Bonpl.","Plantae",17648499
"7330","Quercus crassifolia Humb. & Bonpl.","Plantae",17648500
"7331","Quercus crassifolia Humb. & Bonpl.","Plantae",17648501
"7332","Quercus crassifolia Humb. & Bonpl.","Plantae",17648502
"7333","Quercus crassifolia Humb. & Bonpl.","Plantae",17648503
"7334","Quercus crassifolia Humb. & Bonpl.","Plantae",17648504
"7335","Quercus crassifolia Humb. & Bonpl.","Plantae",17648505
"7336","Quercus crassifolia Humb. & Bonpl.","Plantae",17648506
"7337","Quercus crassifolia Humb. & Bonpl.","Plantae",17648507
"7338","Quercus crassifolia Humb. & Bonpl.","Plantae",17648508
"7339","Quercus crassifolia Humb. & Bonpl.","Plantae",17648509
"7340","Quercus crassifolia Humb. & Bonpl.","Plantae",17648510
"7341","Quercus crassifolia Humb. & Bonpl.","Plantae",17648511
"7342","Quercus crassifolia Humb. & Bonpl.","Plantae",17648512
"7343","Quercus crassifolia Humb. & Bonpl.","Plantae",17648513
"7344","Quercus crassifolia Humb. & Bonpl.","Plantae",17648514
"7345","Quercus crassifolia Humb. & Bonpl.","Plantae",17648515
"7346","Quercus crassifolia Humb. & Bonpl.","Plantae",17648516
"7347","Quercus crassifolia Humb. & Bonpl.","Plantae",17648517
"7348","Quercus crassifolia Humb. & Bonpl.","Plantae",17648518
"7349","Quercus crassifolia Humb. & Bonpl.","Plantae",17648519
"7350","Quercus crassifolia Humb. & Bonpl.","Plantae",17648520
"7351","Quercus crassifolia Humb. & Bonpl.","Plantae",17648521
"7352","Quercus crassifolia Humb. & Bonpl.","Plantae",17648522
"7353","Quercus crassifolia Humb. & Bonpl.","Plantae",17648523
"7354","Quercus crassifolia Humb. & Bonpl.","Plantae",17648524
"7355","Quercus crassifolia Humb. & Bonpl.","Plantae",17648525
"7356","Quercus crassifolia Humb. & Bonpl.","Plantae",17648526
"7357","Quercus crassifolia Humb. & Bonpl.","Plantae",17648527
"7358","Quercus crassifolia Humb. & Bonpl.","Plantae",17648528
"7359","Quercus crassifolia Humb. & Bonpl.","Plantae",17648529
"7360","Quercus crassifolia Humb. & Bonpl.","Plantae",17648530
"7361","Quercus crassifolia Humb. & Bonpl.","Plantae",17648531
"7362","Quercus crassifolia Humb. & Bonpl.","Plantae",17648532
"7363","Quercus crassifolia Humb. & Bonpl.","Plantae",17648533
"7364","Quercus crassifolia Humb. & Bonpl.","Plantae",17648534
"7365","Quercus crassifolia Humb. & Bonpl.","Plantae",17648535
"7366","Quercus crassifolia Humb. & Bonpl.","Plantae",17648536
"7367","Quercus crassifolia Humb. & Bonpl.","Plantae",17648537
"7368","Quercus crassifolia Humb. & Bonpl.","Plantae",17648538
"7369","Quercus crassifolia Humb. & Bonpl.","Plantae",17648539
"7370","Quercus crassifolia Humb. & Bonpl.","Plantae",17648540
"7371","Quercus crassifolia Humb. & Bonpl.","Plantae",17648541
"7372","Quercus crassifolia Humb. & Bonpl.","Plantae",17648542
"7373","Quercus crassifolia Humb. & Bonpl.","Plantae",17648543
"7374","Quercus crassifolia Humb. & Bonpl.","Plantae",17648544
"7375","Quercus crassifolia Humb. & Bonpl.","Plantae",17648545
"7376","Quercus crassifolia Humb. & Bonpl.","Plantae",17648546
"7377","Quercus crassifolia Humb. & Bonpl.","Plantae",17648547
"7378","Quercus crassifolia Humb. & Bonpl.","Plantae",17648548
"7379","Quercus crassifolia Humb. & Bonpl.","Plantae",17648549
"7380","Quercus crassifolia Humb. & Bonpl.","Plantae",17648550
"7381","Quercus crassifolia Humb. & Bonpl.","Plantae",17648551
"7382","Quercus crassifolia Humb. & Bonpl.","Plantae",17648552
"7383","Quercus crassifolia Humb. & Bonpl.","Plantae",17648553
"7384","Quercus crassifolia Humb. & Bonpl.","Plantae",17648554
"7385","Quercus crassifolia Humb. & Bonpl.","Plantae",17648555
"7386","Quercus crassifolia Humb. & Bonpl.","Plantae",17648556
"7387","Quercus crassifolia Humb. & Bonpl.","Plantae",17648557
"7388","Quercus crassifolia Humb. & Bonpl.","Plantae",17648558
"7389","Quercus crassifolia Humb. & Bonpl.","Plantae",17648559
"7390","Quercus crassifolia Humb. & Bonpl.","Plantae",17648560
"7391","Quercus crassifolia Humb. & Bonpl.","Plantae",17648561
"7392","Quercus crassifolia Humb. & Bonpl.","Plantae",17648562
"7393","Quercus crassifolia Humb. & Bonpl.","Plantae",17648563
"7394","Quercus crassifolia Humb. & Bonpl.","Plantae",17648564
"7395","Quercus crassifolia Humb. & Bonpl.","Plantae",17648565
"7396","Quercus crassifolia Humb. & Bonpl.","Plantae",17648566
"7397","Quercus crassifolia Humb. & Bonpl.","Plantae",17648567
"7398","Quercus crassifolia Humb. & Bonpl.","Plantae",17648568
"7399","Quercus crassifolia Humb. & Bonpl.","Plantae",17648569
"7400","Quercus crassifolia Humb. & Bonpl.","Plantae",17648570
"7401","Quercus crassifolia Humb. & Bonpl.","Plantae",17648571
"7402","Quercus crassifolia Humb. & Bonpl.","Plantae",19188560
"7403","Quercus crassifolia Humb. & Bonpl.","Plantae",19189795
"7404","Quercus crassifolia Humb. & Bonpl.","Plantae",19190613
"7405","Quercus crassifolia Humb. & Bonpl.","Plantae",19398636
"7406","Quercus crassifolia Humb. & Bonpl.","Plantae",19398638
"7407","Quercus crassifolia Humb. & Bonpl.","Plantae",19398640
"7408","Quercus crassifolia Humb. & Bonpl.","Plantae",19398641
"7409","Quercus crassifolia Humb. & Bonpl.","Plantae",19398644
"7410","Quercus crassifolia Humb. & Bonpl.","Plantae",20221015
"7411","Quercus crassifolia Humb. & Bonpl.","Plantae",21175347
"7412","Quercus crassifolia Humb. & Bonpl.","Plantae",21191454
"7413","Quercus crassifolia Humb. & Bonpl.","Plantae",21531325
"7414","Quercus crassifolia Humb. & Bonpl.","Plantae",22935219
"7415","Quercus crassifolia Humb. & Bonpl.","Plantae",22939995
"7416","Quercus crassifolia Humb. & Bonpl.","Plantae",24021249
"7417","Quercus crassifolia Humb. & Bonpl.","Plantae",24209754
"7418","Quercus crassifolia Humb. & Bonpl.","Plantae",24209767
"7419","Quercus crassifolia Humb. & Bonpl.","Plantae",24266314
"7420","Quercus crassifolia Humb. & Bonpl.","Plantae",24373276
"7421","Quercus crassifolia Humb. & Bonpl.","Plantae",24373277
"7422","Quercus crassifolia Humb. & Bonpl.","Plantae",24801937
"7423","Quercus crassifolia Humb. & Bonpl.","Plantae",26196134
"7424","Quercus crassifolia Humb. & Bonpl.","Plantae",26888982
"7425","Quercus crassifolia Humb. & Bonpl.","Plantae",26888983
"7426","Quercus crassifolia Humb. & Bonpl.","Plantae",26888984
"7427","Quercus crassifolia Humb. & Bonpl.","Plantae",26888985
"7428","Quercus crassifolia Humb. & Bonpl.","Plantae",26888986
"7429","Quercus crassifolia Humb. & Bonpl.","Plantae",26888987
"7430","Quercus crassifolia Humb. & Bonpl.","Plantae",26888988
"7431","Quercus crassifolia Humb. & Bonpl.","Plantae",26888989
"7432","Quercus crassifolia Humb. & Bonpl.","Plantae",26888990
"7433","Quercus crassifolia Humb. & Bonpl.","Plantae",26888991
"7434","Quercus crassifolia Humb. & Bonpl.","Plantae",26888992
"7435","Quercus crassifolia Humb. & Bonpl.","Plantae",26888993
"7436","Quercus crassifolia Humb. & Bonpl.","Plantae",26888994
"7437","Quercus crassifolia Humb. & Bonpl.","Plantae",26888995
"7438","Quercus crassifolia Humb. & Bonpl.","Plantae",26888996
"7439","Quercus crassifolia Humb. & Bonpl.","Plantae",26888997
"7440","Quercus crassifolia Humb. & Bonpl.","Plantae",26888998
"7441","Quercus crassifolia Humb. & Bonpl.","Plantae",26888999
"7442","Quercus crassifolia Humb. & Bonpl.","Plantae",26889000
"7443","Quercus crassifolia Humb. & Bonpl.","Plantae",26889001
"7444","Quercus crassifolia Humb. & Bonpl.","Plantae",26889002
"7445","Quercus crassifolia Humb. & Bonpl.","Plantae",26889003
"7446","Quercus crassifolia Humb. & Bonpl.","Plantae",26889004
"7447","Quercus crassifolia Humb. & Bonpl.","Plantae",26889005
"7448","Quercus crassifolia Humb. & Bonpl.","Plantae",26889006
"7449","Quercus crassifolia Humb. & Bonpl.","Plantae",26889007
"7450","Quercus crassifolia Humb. & Bonpl.","Plantae",26889008
"7451","Quercus crassifolia Humb. & Bonpl.","Plantae",26889009
"7452","Quercus crassifolia Humb. & Bonpl.","Plantae",26889010
"7453","Quercus crassifolia Humb. & Bonpl.","Plantae",26889011
"7454","Quercus crassifolia Humb. & Bonpl.","Plantae",26889012
"7455","Quercus crassifolia Humb. & Bonpl.","Plantae",26889013
"7456","Quercus crassifolia Humb. & Bonpl.","Plantae",26889014
"7457","Quercus crassifolia Humb. & Bonpl.","Plantae",26889015
"7458","Quercus crassifolia Humb. & Bonpl.","Plantae",26889016
"7459","Quercus crassifolia Humb. & Bonpl.","Plantae",26889017
"7460","Quercus crassifolia Humb. & Bonpl.","Plantae",26889018
"7461","Quercus crassifolia Humb. & Bonpl.","Plantae",26889019
"7462","Quercus crassifolia Humb. & Bonpl.","Plantae",26889020
"7463","Quercus crassifolia Humb. & Bonpl.","Plantae",26889021
"7464","Quercus crassifolia Humb. & Bonpl.","Plantae",26889022
"7465","Quercus crassifolia Humb. & Bonpl.","Plantae",26889023
"7466","Quercus crassifolia Humb. & Bonpl.","Plantae",26889024
"7467","Quercus crassifolia Humb. & Bonpl.","Plantae",26889025
"7468","Quercus crassifolia Humb. & Bonpl.","Plantae",26889026
"7469","Quercus crassifolia Humb. & Bonpl.","Plantae",26889027
"7470","Quercus crassifolia Humb. & Bonpl.","Plantae",26889028
"7471","Quercus crassifolia Humb. & Bonpl.","Plantae",26889029
"7472","Quercus crassifolia Humb. & Bonpl.","Plantae",26889030
"7473","Quercus crassifolia Humb. & Bonpl.","Plantae",26889031
"7474","Quercus crassifolia Humb. & Bonpl.","Plantae",26889032
"7475","Quercus crassifolia Humb. & Bonpl.","Plantae",26889033
"7476","Quercus crassifolia Humb. & Bonpl.","Plantae",26889034
"7477","Quercus crassifolia Humb. & Bonpl.","Plantae",26889035
"7478","Quercus crassifolia Humb. & Bonpl.","Plantae",26889036
"7479","Quercus crassifolia Humb. & Bonpl.","Plantae",26889037
"7480","Quercus crassifolia Humb. & Bonpl.","Plantae",26889038
"7481","Quercus crassifolia Humb. & Bonpl.","Plantae",26889039
"7482","Quercus crassifolia Humb. & Bonpl.","Plantae",26889040
"7483","Quercus crassifolia Humb. & Bonpl.","Plantae",26889041
"7484","Quercus crassifolia Humb. & Bonpl.","Plantae",26889042
"7485","Quercus crassifolia Humb. & Bonpl.","Plantae",26889043
"7486","Quercus crassifolia Humb. & Bonpl.","Plantae",26889044
"7487","Quercus crassifolia Humb. & Bonpl.","Plantae",26889045
"7488","Quercus crassifolia Humb. & Bonpl.","Plantae",26889046
"7489","Quercus crassifolia Humb. & Bonpl.","Plantae",26889047
"7490","Quercus crassifolia Humb. & Bonpl.","Plantae",26889048
"7491","Quercus crassifolia Humb. & Bonpl.","Plantae",26889049
"7492","Quercus crassifolia Humb. & Bonpl.","Plantae",26889050
"7493","Quercus crassifolia Humb. & Bonpl.","Plantae",26889051
"7494","Quercus crassifolia Humb. & Bonpl.","Plantae",26889052
"7495","Quercus crassifolia Humb. & Bonpl.","Plantae",26889053
"7496","Quercus crassifolia Humb. & Bonpl.","Plantae",26889054
"7497","Quercus crassifolia Humb. & Bonpl.","Plantae",26889055
"7498","Quercus crassifolia Humb. & Bonpl.","Plantae",26889056
"7499","Quercus crassifolia Humb. & Bonpl.","Plantae",26889057
"7500","Quercus crassifolia Humb. & Bonpl.","Plantae",26889058
"7501","Quercus crassifolia Humb. & Bonpl.","Plantae",26889059
"7502","Quercus crassifolia Humb. & Bonpl.","Plantae",26889060
"7503","Quercus crassifolia Humb. & Bonpl.","Plantae",26889061
"7504","Quercus crassifolia Humb. & Bonpl.","Plantae",26889062
"7505","Quercus crassifolia Humb. & Bonpl.","Plantae",26889063
"7506","Quercus crassifolia Humb. & Bonpl.","Plantae",26889064
"7507","Quercus crassifolia Humb. & Bonpl.","Plantae",26889065
"7508","Quercus crassifolia Humb. & Bonpl.","Plantae",26889066
"7509","Quercus crassifolia Humb. & Bonpl.","Plantae",26889067
"7510","Quercus crassifolia Humb. & Bonpl.","Plantae",26889068
"7511","Quercus crassifolia Humb. & Bonpl.","Plantae",26889069
"7512","Quercus crassifolia Humb. & Bonpl.","Plantae",26889070
"7513","Quercus crassifolia Humb. & Bonpl.","Plantae",26889071
"7514","Quercus crassifolia Humb. & Bonpl.","Plantae",26889072
"7515","Quercus crassifolia Humb. & Bonpl.","Plantae",26889073
"7516","Quercus crassifolia Humb. & Bonpl.","Plantae",26889074
"7517","Quercus crassifolia Humb. & Bonpl.","Plantae",26889075
"7518","Quercus crassifolia Humb. & Bonpl.","Plantae",26889076
"7519","Quercus crassifolia Humb. & Bonpl.","Plantae",26889077
"7520","Quercus crassifolia Humb. & Bonpl.","Plantae",26889078
"7521","Quercus crassifolia Humb. & Bonpl.","Plantae",26889079
"7522","Quercus crassifolia Humb. & Bonpl.","Plantae",26889080
"7523","Quercus crassifolia Humb. & Bonpl.","Plantae",26889081
"7524","Quercus crassifolia Humb. & Bonpl.","Plantae",26889082
"7525","Quercus crassifolia Humb. & Bonpl.","Plantae",26889083
